Time[s], x[px], y[px], phi[deg], delta_left, delta_right, omega_left, omega_right
124.808, 294, 296, -132.647, 0, 10, 12, 30
124.841, 294, 296, -132.647, 0, 10, 12, 30
124.865, 294, 296, -132.647, 0, 10, 12, 30
124.904, 294, 297, -131.906, 0, 10, 12, 30
124.937, 293, 296, -132.647, 0, 10, 12, 30
124.97, 293, 296, -132.647, 0, 10, 12, 30
125.008, 294, 296, -132.647, 0, 10, 12, 30
125.036, 294, 296, -133.452, 0, 10, 12, 30
125.068, 294, 296, -133.452, 0, 10, 12, 30
125.105, 293, 296, -132.647, 0, 10, 12, 30
125.139, 293, 296, -132.647, 0, 10, 12, 30
125.165, 293, 295, -133.409, 0, 10, 12, 30
125.203, 293, 296, -132.647, 0, 10, 12, 30
125.238, 293, 296, -132.647, 0, 10, 12, 30
125.267, 293, 295, -133.409, 0, 10, 12, 30
125.303, 293, 295, -133.409, 0, 10, 12, 30
125.334, 293, 296, -132.647, 0, 10, 12, 30
125.372, 293, 296, -132.647, 0, 10, 12, 30
125.406, 293, 295, -132.647, 0, 10, 12, 30
125.439, 293, 295, -134.216, 0, 10, 12, 30
125.466, 293, 295, -134.216, 0, 10, 12, 30
125.505, 293, 295, -133.452, 0, 10, 12, 30
125.538, 293, 295, -133.452, 0, 10, 12, 30
125.57, 293, 295, -133.452, 0, 10, 12, 30
125.61, 293, 295, -133.452, 0, 10, 12, 30
125.634, 293, 295, -133.452, 0, 10, 12, 30
125.667, 292, 295, -132.647, 0, 10, 12, 30
125.706, 292, 295, -132.647, 0, 10, 12, 30
125.739, 292, 295, -132.647, 0, 10, 12, 30
125.767, 292, 295, -132.647, 0, 10, 12, 30
125.803, 292, 295, -132.647, 0, 10, 12, 30
125.838, 293, 295, -133.452, 0, 10, 12, 30
125.867, 292, 295, -132.647, 0, 10, 12, 30
125.903, 292, 295, -132.647, 0, 10, 12, 30
125.935, 293, 294, -134.216, 0, 10, 12, 30
125.969, 292, 294, -133.409, 0, 10, 12, 30
126.005, 292, 294, -134.216, 0, 10, 12, 30
126.038, 292, 294, -134.216, 0, 10, 12, 30
126.067, 292, 294, -134.216, 0, 10, 12, 30
126.104, 292, 294, -134.216, 0, 10, 12, 30
126.137, 292, 295, -133.452, 0, 10, 12, 30
126.167, 292, 294, -134.216, 0, 10, 12, 30
126.203, 292, 294, -134.216, 0, 10, 12, 30
126.234, 292, 294, -134.216, 0, 10, 12, 30
126.269, 292, 294, -134.216, 0, 10, 12, 30
126.305, 292, 294, -134.216, 0, 10, 12, 30
126.34, 292, 294, -135.001, 0, 10, 12, 30
126.368, 292, 294, -135.001, 0, 10, 12, 30
126.404, 292, 294, -135.001, 0, 10, 12, 30
126.438, 292, 293, -135.785, 0, 10, 12, 30
126.47, 292, 293, -135.785, 0, 10, 12, 30
126.508, 292, 293, -135.785, 0, 10, 12, 30
126.532, 291, 293, -135.001, 0, 10, 12, 30
126.566, 292, 293, -135.785, 0, 10, 12, 30
126.603, 291, 293, -135.001, 0, 10, 12, 30
126.635, 291, 293, -135.001, 0, 10, 12, 30
126.667, 291, 293, -134.216, 0, 10, 12, 30
126.703, 291, 293, -134.216, 0, 10, 12, 30
126.738, 291, 293, -135.001, 0, 10, 12, 30
126.769, 291, 293, -135.785, 0, 10, 12, 30
126.809, 291, 293, -135.001, 0, 10, 12, 30
126.835, 291, 293, -135.785, 0, 10, 12, 30
126.871, 291, 293, -135.785, 0, 10, 12, 30
126.906, 291, 293, -135.785, 0, 10, 12, 30
126.939, 291, 293, -135.785, 0, 10, 12, 30
126.969, 291, 293, -135.785, 0, 10, 12, 30
127.001, 291, 292, -135.785, 0, 10, 12, 30
127.034, 291, 292, -135.785, 0, 10, 12, 30
127.069, 291, 292, -135.785, 0, 10, 12, 30
127.108, 290, 292, -135.001, 0, 10, 12, 30
127.135, 291, 292, -135.785, 0, 10, 12, 30
127.173, 290, 292, -135.001, 0, 10, 12, 30
127.205, 291, 292, -136.549, 0, 10, 12, 30
127.238, 290, 292, -135.785, 0, 10, 12, 30
127.271, 290, 292, -135.785, 0, 10, 12, 30
127.303, 290, 292, -135.785, 0, 10, 12, 30
127.339, 291, 292, -136.549, 0, 10, 12, 30
127.37, 290, 292, -135.785, 0, 10, 12, 30
127.402, 290, 292, -135.785, 0, 10, 12, 30
127.433, 290, 291, -136.592, 0, 10, 12, 30
127.471, 290, 291, -136.592, 0, 10, 12, 30
127.504, 290, 291, -136.592, 0, 10, 12, 30
127.539, 290, 291, -136.592, 0, 10, 12, 30
127.571, 290, 291, -137.354, 0, 10, 12, 30
127.603, 290, 291, -137.354, 0, 10, 12, 30
127.638, 290, 291, -137.354, 0, 10, 12, 30
127.667, 290, 291, -137.354, 0, 10, 12, 30
127.705, 290, 291, -137.354, 0, 10, 12, 30
127.733, 289, 291, -136.592, 0, 10, 12, 30
127.77, 290, 291, -137.354, 0, 10, 12, 30
127.803, 290, 290, -138.919, 0, 10, 12, 30
127.841, 290, 290, -138.919, 0, 10, 12, 30
127.869, 289, 290, -138.18, 0, 10, 12, 30
127.904, 290, 290, -138.919, 0, 10, 12, 30
127.937, 290, 290, -138.919, 0, 10, 12, 30
127.974, 290, 290, -138.919, 0, 10, 12, 30
128.007, 289, 290, -138.18, 0, 10, 12, 30
128.043, 290, 290, -138.919, 0, 10, 12, 30
128.07, 289, 290, -138.919, 0, 10, 12, 30
128.105, 289, 290, -138.919, 0, 10, 12, 30
128.14, 289, 290, -138.18, 0, 10, 12, 30
128.167, 289, 290, -138.919, 0, 10, 12, 30
128.203, 289, 289, -139.764, 0, 10, 12, 30
128.238, 289, 290, -138.919, 0, 10, 12, 30
128.273, 289, 290, -138.919, 0, 10, 12, 30
128.303, 289, 289, -139.764, 0, 10, 12, 30
128.334, 289, 289, -139.764, 0, 10, 12, 30
128.367, 289, 289, -140.478, 0, 10, 12, 30
128.404, 289, 289, -140.478, 0, 10, 12, 30
128.441, 289, 289, -140.478, 0, 10, 12, 30
128.467, 289, 289, -140.478, 0, 10, 12, 30
128.503, 289, 289, -140.478, 0, 10, 12, 30
128.538, 289, 289, -140.478, 0, 10, 12, 30
128.574, 289, 289, -141.171, 0, 10, 12, 30
128.601, 289, 289, -141.171, 0, 10, 12, 30
128.633, 288, 289, -140.478, 0, 10, 12, 30
128.669, 289, 288, -142.029, 0, 10, 12, 30
128.7, 288, 288, -141.341, 0, 10, 12, 30
128.732, 288, 288, -141.341, 0, 10, 12, 30
128.768, 288, 288, -141.341, 0, 10, 12, 30
128.803, 288, 288, -141.341, 0, 10, 12, 30
128.837, 288, 288, -141.341, 0, 10, 12, 30
128.866, 288, 288, -141.341, 0, 10, 12, 30
128.904, 288, 288, -142.029, 0, 10, 12, 30
128.935, 288, 288, -142.029, 0, 10, 12, 30
128.971, 288, 288, -142.029, 0, 10, 12, 30
129.005, 288, 288, -142.029, 0, 10, 12, 30
129.04, 288, 288, -142.029, 0, 10, 12, 30
129.067, 288, 287, -142.908, 0, 10, 12, 30
129.104, 288, 287, -142.908, 0, 10, 12, 30
129.138, 288, 287, -142.908, 0, 10, 12, 30
129.172, 288, 287, -142.908, 0, 10, 12, 30
129.201, 288, 287, -142.908, 0, 10, 12, 30
129.233, 288, 287, -143.57, 0, 10, 12, 30
129.268, 288, 287, -143.57, 0, 10, 12, 30
129.305, 288, 287, -143.57, 0, 10, 12, 30
129.34, 288, 287, -143.57, 0, 10, 12, 30
129.369, 288, 287, -143.57, 0, 10, 12, 30
129.406, 287, 287, -142.908, 0, 10, 12, 30
129.438, 287, 287, -142.908, 0, 10, 12, 30
129.472, 288, 287, -143.57, 0, 10, 12, 30
129.507, 288, 286, -145.376, 0, 10, 12, 30
129.535, 287, 287, -143.807, 0, 10, 12, 30
129.567, 287, 286, -144.728, 0, 10, 12, 30
129.603, 287, 286, -143.807, 0, 10, 12, 30
129.636, 287, 286, -145.376, 0, 10, 12, 30
129.67, 287, 286, -144.463, 0, 10, 12, 30
129.702, 287, 286, -145.376, 0, 10, 12, 30
129.734, 287, 286, -144.463, 0, 10, 12, 30
129.767, 287, 286, -144.463, 0, 10, 12, 30
129.804, 287, 286, -145.376, 0, 10, 12, 30
129.835, 287, 286, -145.376, 0, 10, 12, 30
129.87, 287, 286, -145.376, 0, 10, 12, 30
129.905, 287, 285, -146.31, 0, 10, 12, 30
129.94, 287, 285, -146.004, 0, 10, 12, 30
129.968, 287, 285, -146.93, 0, 10, 12, 30
130.003, 287, 285, -146.93, 0, 10, 12, 30
130.038, 287, 285, -146.93, 0, 10, 12, 30
130.074, 287, 285, -146.93, 0, 10, 12, 30
130.109, 287, 285, -146.93, 0, 10, 12, 30
130.14, 287, 285, -147.529, 0, 10, 12, 30
130.169, 287, 285, -147.529, 0, 10, 12, 30
130.205, 287, 285, -146.93, 0, 10, 12, 30
130.239, 287, 285, -147.529, 0, 10, 12, 30
130.267, 287, 284, -148.466, 0, 10, 12, 30
130.303, 287, 284, -148.466, 0, 10, 12, 30
130.334, 286, 284, -147.876, 0, 10, 12, 30
130.369, 286, 284, -147.876, 0, 10, 12, 30
130.408, 286, 284, -148.466, 0, 10, 12, 30
130.434, 286, 284, -148.466, 0, 10, 12, 30
130.471, 286, 284, -148.466, 0, 10, 12, 30
130.506, 286, 284, -148.466, 0, 10, 12, 30
130.541, 286, 284, -148.466, 0, 10, 12, 30
130.567, 286, 284, -148.466, 0, 10, 12, 30
130.602, 286, 284, -148.466, 0, 10, 12, 30
130.635, 286, 284, -148.466, 0, 10, 12, 30
130.667, 286, 283, -149.421, 0, 10, 12, 30
130.701, 286, 284, -148.466, 0, 10, 12, 30
130.733, 286, 283, -149.982, 0, 10, 12, 30
130.765, 286, 283, -149.982, 0, 10, 12, 30
130.8, 286, 283, -149.982, 0, 10, 12, 30
130.84, 286, 283, -149.982, 0, 10, 12, 30
130.867, 286, 283, -149.982, 0, 10, 12, 30
130.903, 286, 283, -149.982, 0, 10, 12, 30
130.938, 285, 283, -149.421, 0, 10, 12, 30
130.971, 285, 282, -150.396, 0, 10, 12, 30
131.003, 285, 283, -149.421, 0, 10, 12, 30
131.033, 285, 282, -150.396, 0, 10, 12, 30
131.067, 285, 282, -150.396, 0, 10, 12, 30
131.105, 285, 283, -149.421, 0, 10, 12, 30
131.139, 285, 283, -149.982, 0, 10, 12, 30
131.167, 285, 282, -151.928, 0, 10, 12, 30
131.208, 285, 282, -151.477, 10, 10, 25, 30
131.235, 285, 282, -150.946, 10, 10, 25, 30
131.272, 285, 282, -150.946, 10, 10, 25, 30
131.302, 285, 282, -151.477, 10, 10, 25, 30
131.333, 285, 282, -152.448, 10, 10, 25, 30
131.367, 285, 282, -152.448, 0, 10, 12, 30
131.404, 285, 282, -152.448, 0, 10, 12, 30
131.439, 285, 282, -152.448, 0, 10, 12, 30
131.467, 285, 282, -152.448, 0, 10, 12, 30
131.503, 285, 281, -153.436, 10, 10, 25, 30
131.537, 285, 281, -153.436, 10, 10, 25, 30
131.571, 285, 281, -153.436, 10, 10, 25, 30
131.607, 285, 281, -153.436, 10, 10, 25, 30
131.636, 285, 281, -153.436, 10, 10, 25, 30
131.672, 284, 281, -152.929, 10, 10, 25, 30
131.701, 284, 281, -152.929, 10, 10, 25, 30
131.74, 284, 281, -153.436, 10, 10, 25, 30
131.767, 284, 281, -153.436, 10, 10, 25, 30
131.809, 284, 281, -153.436, 10, 10, 25, 30
131.836, 284, 281, -153.436, 10, 10, 25, 30
131.873, 284, 281, -153.436, 10, 10, 25, 30
131.902, 284, 281, -153.436, 10, 10, 25, 30
131.936, 284, 280, -155.925, 10, 10, 25, 30
131.97, 284, 280, -154.917, 10, 10, 25, 30
132.004, 284, 280, -155.925, 10, 10, 25, 30
132.04, 284, 280, -155.925, 10, 10, 25, 30
132.067, 284, 280, -155.925, 10, 10, 25, 30
132.105, 284, 280, -155.377, 10, 10, 25, 30
132.138, 283, 280, -155.463, 10, 10, 25, 30
132.172, 283, 280, -154.917, 10, 10, 25, 30
132.205, 283, 279, -156.949, 10, 10, 25, 30
132.236, 283, 280, -155.925, 10, 10, 25, 30
132.267, 283, 280, -155.925, 10, 10, 25, 30
132.304, 283, 279, -156.949, 10, 10, 25, 30
132.34, 283, 279, -156.949, 10, 10, 25, 30
132.365, 283, 279, -156.949, 10, 10, 25, 30
132.403, 283, 279, -156.949, 10, 10, 25, 30
132.434, 283, 279, -156.949, 10, 10, 25, 30
132.47, 283, 279, -156.949, 10, 10, 25, 30
132.507, 283, 279, -156.949, 10, 10, 25, 30
132.534, 283, 278, -158.405, 10, 10, 25, 30
132.568, 283, 279, -157.381, 10, 10, 25, 30
132.609, 282, 278, -158.405, 10, 10, 25, 30
132.64, 282, 278, -158.405, 10, 10, 25, 30
132.669, 282, 278, -158.405, 10, 10, 25, 30
132.705, 282, 278, -158.405, 10, 10, 25, 30
132.737, 282, 278, -158.405, 10, 10, 25, 30
132.764, 282, 278, -159.445, 10, 10, 25, 30
132.803, 282, 278, -159.445, 10, 10, 25, 30
132.832, 282, 278, -159.445, 10, 10, 25, 30
132.864, 282, 278, -159.445, 10, 10, 25, 30
132.907, 282, 278, -159.445, 10, 10, 25, 30
132.94, 282, 278, -159.445, 10, 10, 25, 30
132.965, 282, 277, -160.498, 10, 10, 25, 30
133.004, 282, 277, -160.498, 10, 10, 25, 30
133.037, 282, 277, -160.498, 10, 10, 25, 30
133.071, 282, 277, -160.498, 10, 10, 25, 30
133.105, 282, 277, -160.867, 10, 10, 25, 30
133.136, 282, 277, -160.867, 10, 10, 25, 30
133.169, 282, 277, -160.867, 10, 10, 25, 30
133.209, 282, 277, -161.917, 10, 10, 25, 30
133.239, 282, 277, -161.917, 10, 10, 25, 30
133.268, 282, 277, -161.223, 10, 10, 25, 30
133.307, 281, 277, -160.498, 10, 10, 25, 30
133.337, 281, 276, -161.917, 10, 10, 25, 30
133.371, 281, 276, -162.98, 10, 10, 25, 30
133.405, 281, 276, -162.98, 10, 10, 25, 30
133.435, 281, 276, -162.98, 10, 10, 25, 30
133.469, 281, 276, -161.917, 10, 10, 25, 30
133.508, 281, 276, -162.98, 10, 10, 25, 30
133.54, 281, 276, -162.98, 10, 10, 25, 30
133.567, 281, 276, -162.98, 10, 10, 25, 30
133.603, 281, 276, -162.98, 10, 10, 25, 30
133.637, 281, 276, -163.301, 10, 10, 25, 30
133.664, 281, 276, -163.301, 10, 10, 25, 30
133.711, 281, 276, -163.301, 10, 10, 25, 30
133.735, 281, 275, -164.358, 10, 10, 25, 30
133.769, 281, 275, -164.358, 10, 10, 25, 30
133.809, 280, 275, -164.055, 10, 10, 25, 30
133.839, 280, 275, -164.055, 10, 10, 25, 30
133.867, 280, 275, -164.358, 10, 10, 25, 30
133.907, 280, 275, -164.358, 10, 10, 25, 30
133.937, 280, 274, -165.426, 10, 10, 25, 30
133.971, 280, 275, -164.358, 10, 10, 25, 30
134.012, 280, 275, -164.358, 10, 10, 25, 30
134.034, 280, 275, -164.358, 10, 10, 25, 30
134.069, 280, 274, -166.505, 10, 10, 25, 30
134.109, 280, 274, -166.505, 10, 10, 25, 30
134.139, 280, 274, -166.505, 10, 10, 25, 30
134.167, 280, 274, -166.505, 10, 10, 25, 30
134.207, 280, 274, -166.505, 10, 10, 25, 30
134.236, 280, 274, -166.505, 10, 10, 25, 30
134.272, 280, 273, -168.907, 10, 10, 25, 30
134.309, 279, 273, -168.691, 10, 10, 25, 30
134.335, 279, 273, -167.829, 10, 10, 25, 30
134.368, 279, 274, -166.76, 10, 10, 25, 30
134.405, 279, 273, -168.691, 10, 10, 25, 30
134.438, 279, 273, -168.691, 10, 10, 25, 30
134.467, 279, 273, -168.907, 10, 10, 25, 30
134.504, 279, 273, -168.907, 10, 10, 25, 30
134.534, 279, 273, -168.907, 10, 10, 25, 30
134.57, 279, 273, -168.907, 10, 10, 25, 30
134.606, 279, 272, -169.993, 10, 10, 25, 30
134.636, 279, 273, -168.907, 10, 10, 25, 30
134.667, 279, 273, -168.907, 10, 10, 25, 30
134.704, 279, 273, -168.907, 10, 10, 25, 30
134.738, 278, 273, -168.691, 10, 10, 25, 30
134.765, 278, 272, -169.797, 10, 10, 25, 30
134.803, 278, 272, -169.797, 10, 10, 25, 30
134.832, 278, 272, -169.993, 10, 10, 25, 30
134.864, 278, 272, -169.993, 10, 10, 25, 30
134.9, 278, 272, -169.993, 10, 10, 25, 30
134.932, 278, 271, -172.185, 10, 10, 25, 30
134.966, 278, 272, -171.086, 10, 10, 25, 30
135.005, 278, 272, -171.086, 10, 10, 25, 30
135.037, 278, 272, -171.086, 10, 10, 25, 30
135.069, 278, 272, -171.086, 10, 10, 25, 30
135.103, 277, 271, -172.031, 10, 10, 25, 30
135.138, 277, 271, -171.086, 10, 10, 25, 30
135.172, 277, 271, -172.185, 10, 10, 25, 30
135.209, 277, 271, -172.185, 10, 10, 25, 30
135.235, 277, 271, -172.185, 10, 10, 25, 30
135.269, 277, 271, -172.185, 10, 10, 25, 30
135.305, 277, 271, -172.185, 10, 10, 25, 30
135.334, 277, 271, -172.185, 10, 10, 25, 30
135.366, 277, 271, -172.185, 10, 10, 25, 30
135.403, 277, 271, -172.334, 10, 10, 25, 30
135.435, 277, 270, -174.508, 10, 10, 25, 30
135.471, 276, 270, -173.291, 10, 10, 25, 30
135.51, 276, 270, -173.291, 10, 10, 25, 30
135.536, 276, 270, -173.291, 10, 10, 25, 30
135.569, 276, 270, -173.291, 10, 10, 25, 30
135.602, 276, 270, -173.291, 10, 10, 25, 30
135.634, 276, 270, -173.291, 10, 10, 25, 30
135.672, 276, 270, -174.401, 10, 10, 25, 30
135.71, 276, 270, -174.508, 10, 10, 25, 30
135.735, 276, 270, -174.508, 10, 10, 25, 30
135.772, 276, 270, -174.508, 10, 10, 25, 30
135.809, 275, 269, -175.516, 10, 10, 25, 30
135.837, 275, 269, -175.516, 10, 10, 25, 30
135.87, 275, 269, -175.516, 10, 10, 25, 30
135.905, 275, 269, -175.516, 10, 10, 25, 30
135.939, 275, 269, -175.516, 10, 10, 25, 30
135.967, 275, 270, -174.401, 10, 10, 25, 30
136.004, 275, 269, -175.602, 10, 10, 25, 30
136.036, 275, 269, -175.602, 10, 10, 25, 30
136.073, 275, 269, -175.602, 10, 10, 25, 30
136.107, 275, 269, -175.602, 10, 10, 25, 30
136.138, 275, 269, -175.602, 10, 10, 25, 30
136.17, 275, 269, -175.602, 10, 10, 25, 30
136.205, 274, 269, -175.516, 10, 10, 25, 30
136.238, 274, 269, -175.516, 10, 10, 25, 30
136.265, 274, 269, -176.699, 10, 10, 25, 30
136.301, 274, 269, -175.602, 10, 10, 25, 30
136.335, 274, 268, -176.699, 10, 10, 25, 30
136.371, 274, 268, -176.699, 10, 10, 25, 30
136.41, 274, 269, -175.602, 10, 10, 25, 30
136.434, 274, 268, -176.699, 10, 10, 25, 30
136.468, 274, 269, -175.602, 10, 10, 25, 30
136.506, 273, 268, -176.634, 10, 10, 25, 30
136.539, 273, 268, -176.634, 10, 10, 25, 30
136.572, 273, 268, -176.634, 10, 10, 25, 30
136.602, 273, 268, -176.634, 10, 10, 25, 30
136.633, 273, 268, -176.634, 10, 10, 25, 30
136.67, 273, 268, -177.798, 10, 10, 25, 30
136.705, 273, 268, -176.699, 10, 10, 25, 30
136.736, 273, 268, -176.699, 10, 10, 25, 30
136.769, 273, 268, -176.699, 10, 10, 25, 30
136.805, 272, 268, -176.634, 10, 10, 25, 30
136.834, 272, 268, -176.634, 10, 10, 25, 30
136.869, 272, 268, -176.634, 10, 10, 25, 30
136.9, 272, 268, -176.634, 10, 10, 25, 30
136.932, 272, 268, -177.798, 10, 10, 25, 30
136.964, 272, 268, -176.699, 10, 10, 25, 30
137, 272, 268, -176.699, 10, 10, 25, 30
137.033, 272, 268, -176.699, 10, 10, 25, 30
137.068, 272, 268, -176.699, 10, 10, 25, 30
137.105, 272, 267, -177.798, 10, 10, 25, 30
137.135, 272, 268, -176.699, 10, 10, 25, 30
137.168, 271, 268, -176.634, 10, 10, 25, 30
137.202, 271, 268, -176.634, 10, 10, 25, 30
137.236, 271, 268, -176.634, 10, 10, 25, 30
137.271, 271, 268, -176.699, 10, 10, 25, 30
137.307, 271, 267, -177.798, 10, 10, 25, 30
137.335, 271, 267, -177.798, 10, 10, 25, 30
137.37, 271, 267, -177.798, 10, 10, 25, 30
137.402, 271, 267, -177.798, 10, 10, 25, 30
137.434, 271, 267, -177.798, 10, 10, 25, 30
137.465, 271, 268, -176.699, 10, 10, 25, 30
137.502, 270, 268, -176.634, 10, 10, 25, 30
137.534, 270, 268, -176.634, 10, 10, 25, 30
137.571, 270, 267, -177.755, 10, 10, 25, 30
137.609, 270, 267, -177.798, 10, 10, 25, 30
137.635, 270, 267, -177.798, 10, 10, 25, 30
137.669, 270, 267, -177.798, 10, 10, 25, 30
137.703, 270, 267, -177.798, 10, 10, 25, 30
137.735, 270, 267, -177.798, 10, 10, 25, 30
137.767, 270, 267, -177.798, 10, 10, 25, 30
137.803, 269, 267, -176.634, 10, 10, 25, 30
137.837, 269, 267, -176.634, 10, 10, 25, 30
137.871, 269, 267, -177.755, 10, 10, 25, 30
137.907, 269, 267, -176.634, 10, 10, 25, 30
137.938, 269, 267, -176.634, 10, 10, 25, 30
137.969, 269, 267, -177.798, 10, 10, 25, 30
138.005, 269, 267, -177.798, 10, 10, 25, 30
138.032, 269, 267, -176.699, 10, 10, 25, 30
138.065, 269, 267, -176.699, 10, 10, 25, 30
138.103, 269, 267, -176.699, 10, 10, 25, 30
138.141, 269, 267, -176.699, 10, 10, 25, 30
138.171, 268, 267, -177.755, 10, 10, 25, 30
138.208, 268, 267, -177.798, 10, 10, 25, 30
138.238, 268, 267, -177.798, 10, 10, 25, 30
138.271, 268, 267, -177.798, 10, 10, 25, 30
138.305, 268, 267, -176.699, 10, 10, 25, 30
138.336, 268, 267, -176.699, 10, 10, 25, 30
138.367, 268, 267, -176.699, 10, 10, 25, 30
138.403, 268, 267, -176.699, 10, 10, 25, 30
138.441, 267, 267, -176.634, 10, 10, 25, 30
138.471, 267, 267, -176.634, 10, 10, 25, 30
138.507, 267, 267, -176.634, 10, 10, 25, 30
138.539, 267, 267, -176.634, 10, 10, 25, 30
138.569, 267, 267, -176.634, 10, 10, 25, 30
138.606, 267, 267, -176.699, 10, 10, 25, 30
138.64, 267, 267, -176.699, 10, 10, 25, 30
138.668, 267, 267, -175.602, 10, 10, 25, 30
138.707, 267, 267, -175.602, 10, 10, 25, 30
138.734, 266, 267, -175.516, 10, 10, 25, 30
138.768, 266, 267, -175.516, 10, 10, 25, 30
138.804, 266, 267, -175.516, 10, 10, 25, 30
138.838, 266, 267, -175.516, 10, 10, 25, 30
138.869, 266, 267, -176.699, 10, 10, 25, 30
138.906, 266, 267, -175.602, 10, 10, 25, 30
138.94, 266, 267, -175.602, 10, 10, 25, 30
138.968, 266, 267, -175.602, 10, 10, 25, 30
139.003, 266, 267, -175.602, 10, 10, 25, 30
139.034, 266, 267, -175.602, 10, 10, 25, 30
139.067, 265, 267, -175.516, 10, 10, 25, 30
139.103, 265, 267, -175.516, 10, 10, 25, 30
139.136, 265, 267, -175.516, 10, 10, 25, 30
139.169, 265, 267, -174.401, 10, 10, 25, 30
139.206, 265, 267, -175.602, 10, 10, 25, 30
139.239, 265, 267, -175.602, 10, 10, 25, 30
139.265, 265, 267, -175.602, 10, 10, 25, 30
139.305, 265, 267, -175.602, 10, 10, 25, 30
139.335, 265, 267, -174.508, 10, 10, 25, 30
139.366, 264, 267, -174.401, 10, 10, 25, 30
139.403, 264, 267, -174.401, 10, 10, 25, 30
139.434, 264, 268, -173.291, 10, 10, 25, 30
139.469, 264, 268, -173.291, 10, 10, 25, 30
139.506, 264, 268, -173.419, 10, 10, 25, 30
139.542, 264, 268, -172.185, 10, 10, 25, 30
139.567, 264, 267, -174.508, 10, 10, 25, 30
139.603, 263, 267, -174.401, 10, 10, 25, 30
139.639, 263, 267, -174.401, 10, 10, 25, 30
139.667, 263, 267, -173.291, 10, 10, 25, 30
139.707, 263, 267, -173.291, 10, 10, 25, 30
139.734, 263, 267, -173.291, 10, 10, 25, 30
139.766, 263, 268, -172.185, 10, 10, 25, 30
139.804, 263, 268, -172.185, 10, 10, 25, 30
139.842, 263, 268, -172.185, 10, 10, 25, 30
139.87, 263, 268, -172.185, 10, 10, 25, 30
139.903, 263, 268, -172.334, 10, 10, 25, 30
139.938, 263, 268, -172.334, 10, 10, 25, 30
139.97, 262, 268, -172.185, 10, 10, 25, 30
140.007, 262, 267, -173.291, 10, 10, 25, 30
140.035, 262, 267, -172.185, 10, 10, 25, 30
140.068, 262, 268, -171.086, 10, 10, 25, 30
140.102, 262, 268, -172.185, 10, 10, 25, 30
140.134, 262, 268, -171.086, 10, 10, 25, 30
140.166, 262, 268, -172.334, 10, 10, 25, 30
140.206, 262, 268, -171.254, 10, 10, 25, 30
140.239, 261, 268, -171.086, 10, 10, 25, 30
140.272, 261, 268, -171.086, 10, 10, 25, 30
140.308, 261, 268, -171.086, 10, 10, 25, 30
140.335, 261, 268, -171.086, 10, 10, 25, 30
140.369, 261, 268, -171.086, 10, 10, 25, 30
140.405, 261, 268, -171.086, 10, 10, 25, 30
140.438, 261, 268, -169.993, 10, 10, 25, 30
140.473, 261, 268, -171.086, 10, 10, 25, 30
140.502, 261, 269, -168.907, 10, 10, 25, 30
140.534, 261, 269, -168.907, 10, 10, 25, 30
140.568, 260, 269, -168.691, 10, 10, 25, 30
140.603, 260, 269, -168.691, 10, 10, 25, 30
140.636, 260, 268, -169.797, 10, 10, 25, 30
140.669, 260, 268, -169.993, 10, 10, 25, 30
140.703, 260, 269, -168.907, 10, 10, 25, 30
140.74, 260, 268, -168.907, 10, 10, 25, 30
140.766, 260, 269, -167.829, 10, 10, 25, 30
140.803, 260, 269, -167.829, 10, 10, 25, 30
140.84, 260, 269, -167.829, 10, 10, 25, 30
140.871, 259, 269, -167.593, 10, 10, 25, 30
140.908, 259, 269, -167.593, 10, 10, 25, 30
140.935, 259, 269, -167.593, 10, 10, 25, 30
140.97, 259, 269, -167.829, 10, 10, 25, 30
141.005, 259, 269, -167.829, 10, 10, 25, 30
141.039, 259, 269, -167.829, 10, 10, 25, 30
141.068, 259, 269, -167.829, 10, 10, 25, 30
141.103, 259, 269, -167.829, 10, 10, 25, 30
141.136, 258, 269, -166.505, 10, 10, 25, 30
141.167, 259, 269, -166.76, 10, 10, 25, 30
141.203, 258, 269, -166.505, 10, 10, 25, 30
141.234, 258, 269, -166.505, 10, 10, 25, 30
141.269, 258, 270, -165.426, 10, 10, 25, 30
141.306, 258, 270, -165.426, 10, 10, 25, 30
141.341, 258, 269, -166.76, 10, 10, 25, 30
141.365, 258, 269, -166.505, 10, 10, 25, 30
141.402, 258, 269, -166.505, 10, 10, 25, 30
141.435, 258, 269, -166.76, 10, 10, 25, 30
141.472, 257, 270, -164.358, 10, 10, 25, 30
141.507, 257, 270, -164.358, 10, 10, 25, 30
141.534, 257, 270, -164.358, 10, 10, 25, 30
141.568, 257, 270, -164.358, 10, 10, 25, 30
141.605, 257, 270, -164.358, 10, 10, 25, 30
141.633, 257, 270, -164.358, 10, 10, 25, 30
141.666, 257, 270, -163.301, 10, 10, 25, 30
141.702, 256, 270, -164.055, 10, 10, 25, 30
141.736, 256, 270, -164.055, 10, 10, 25, 30
141.769, 256, 270, -162.98, 10, 10, 25, 30
141.806, 256, 270, -162.98, 10, 10, 25, 30
141.841, 256, 270, -162.98, 10, 10, 25, 30
141.867, 256, 270, -162.98, 10, 10, 25, 30
141.906, 256, 271, -161.917, 10, 10, 25, 30
141.941, 256, 271, -162.256, 10, 10, 25, 30
141.965, 255, 271, -161.917, 10, 10, 25, 30
142.002, 255, 271, -161.917, 10, 10, 25, 30
